1181,5158,-3093
1243,5176,-3105
1325,5189,-3084
1422,5196,-3095
1562,5194,-3107
1661,5211,-3112
1784,5208,-3120
1900,5220,-3135
2007,5202,-3147
2095,5199,-3162
2168,5198,-3153
2270,5199,-3173
2385,5181,-3180
2454,5163,-3192
2589,5117,-3199
2675,5119,-3211
2781,5095,-3232
2890,5070,-3227
3009,5030,-3230
3081,5009,-3227
3185,5007,-3229
3249,4995,-3213
3328,4990,-3180
3397,4997,-3180
3397,4997,-3144
3434,4997,-3139
3538,4988,-3094
3584,4995,-3070
3647,4999,-3040
3706,5003,-3015
3743,4991,-2976
3775,5030,-2950
3838,5005,-2915
3860,5005,-2874
3958,4997,-2852
3983,4951,-2846
4056,4902,-2831
4068,4934,-2838
4094,4926,-2825
4103,4924,-2821
4117,4939,-2767
4161,4952,-2724
4224,4955,-2671
4295,4953,-2645
4416,4918,-2594
4536,4890,-2543
4630,4842,-2499
4718,4810,-2459
4799,4787,-2421
4859,4754,-2394
4935,4705,-2358
5014,4689,-2314
5098,4598,-2277
5134,4597,-2247
5216,4553,-2234
5257,4531,-2205
5330,4498,-2172
5382,4460,-2135
5425,4450,-2104
5470,4392,-2104
5470,4392,-2076
5536,4350,-2050
5598,4295,-2012
5624,4256,-1991
5658,4229,-1987
5681,4219,-1985
5698,4174,-1989
5750,4146,-1971
5789,4104,-1932
5856,4050,-1866
5944,4002,-1818
6041,3941,-1765
6117,3893,-1685
6182,3865,-1601
6230,3836,-1557
6258,3813,-1544
6264,3818,-1487
6294,3812,-1471
6301,3807,-1451
6304,3794,-1441
6332,3784,-1401
6343,3786,-1376
6382,3774,-1304
6406,3789,-1222
6468,3776,-1116
6500,3765,-1045
6543,3774,-942
6574,3782,-870
6597,3811,-776
6625,3823,-726
6646,3799,-694
6643,3803,-645
6668,3816,-613
6696,3808,-561
6739,3803,-508
6748,3803,-508
6748,3803,-471
6777,3807,-410
6780,3794,-349
6807,3801,-289
6852,3776,-226
6891,3777,-146
6900,3743,-91
6920,3757,-52
6926,3744,-20
6949,3744,19
6953,3737,59
6954,3728,87
6981,3704,128
6998,3708,167
7010,3687,235
7008,3705,284
7010,3732,349
7003,3777,390
6991,3811,452
6966,3858,524
6956,3899,604
6954,3923,683
6942,3954,749
6901,3988,815
6885,4021,894
6869,4080,939
6821,4110,984
6797,4150,1049
6768,4182,1084
6746,4218,1137
6739,4236,1195
6726,4242,1234
6730,4242,1281
6717,4247,1301
6704,4265,1335
6696,4260,1335
6696,4260,1361
6686,4290,1398
6676,4280,1430
6674,4285,1432
6645,4270,1452
6666,4285,1482
6652,4281,1494
6652,4290,1495
6634,4307,1491
6622,4300,1485
6614,4345,1484
6595,4344,1469
6570,4344,1459
6563,4387,1456
6573,4378,1465
6551,4377,1467
6551,4382,1497
6556,4364,1513
6552,4360,1525
6556,4345,1569
6569,4333,1594
6592,4347,1630
6591,4309,1687
6599,4276,1723
6626,4284,1785
6629,4274,1807
6658,4272,1856
6652,4254,1883
6659,4239,1915
6662,4242,1950
6674,4233,1966
6687,4228,2005
6685,4208,2029
6692,4203,2039
6696,4208,2060
6686,4220,2060
6686,4220,2074
6687,4203,2094
6683,4207,2131
6690,4200,2167
6688,4176,2216
6684,4175,2268
6682,4167,2334
6702,4134,2398
6694,4134,2441
6719,4104,2509
6691,4076,2564
6679,4074,2613
6679,4095,2650
6671,4093,2686
6660,4104,2719
6648,4127,2721
6633,4163,2748
6619,4143,2746
6582,4180,2774
6570,4214,2766
6535,4217,2796
6519,4244,2828
6486,4271,2859
6470,4283,2887
6451,4300,2933
6429,4285,2953
6420,4292,3034
6372,4300,3066
6362,4299,3133
6333,4314,3193
6307,4314,3250
6278,4317,3286
6249,4335,3325
6212,4359,3353
6188,4378,3400
6120,4378,3400
6120,4415,3428
6092,4422,3471
6047,4476,3499
6003,4498,3548
5946,4514,3593
5912,4526,3623
5860,4574,3669
5819,4599,3700
5765,4616,3739
5727,4630,3771
5656,4654,3793
5622,4666,3838
5570,4695,3878
5538,4707,3895
5483,4731,3927
5461,4740,3954
5396,4750,4005
5356,4763,4032
5327,4788,4048
5291,4781,4088
5268,4793,4117
5219,4804,4168
5177,4822,4185
5137,4818,4239
5081,4845,4264
5029,4844,4301
4990,4826,4346
4945,4835,4394
4893,4847,4409
4860,4860,4450
4803,4861,4486
4740,4869,4520
4696,4884,4552
4642,4889,4560
4594,4934,4560
4531,4934,4580
4531,4952,4586
4481,4986,4614
4402,5013,4618
4345,5032,4626
4285,5073,4628
4207,5079,4652
4133,5101,4662
4059,5139,4713
3997,5123,4725
3935,5148,4776
3859,5129,4802
3803,5124,4843
3750,5119,4865
3704,5130,4913
3625,5115,4947
3571,5117,4975
3522,5119,4996
3455,5129,5022
3385,5126,5034
3339,5145,5029
3285,5136,5039
3247,5191,5043
3166,5153,5073
3124,5153,5065
3068,5166,5103
3022,5144,5104
2955,5144,5135
2917,5125,5176
2865,5086,5210
2821,5049,5268
2786,5009,5311
2724,4978,5370
2676,4936,5408
2644,4903,5446
2607,4878,5446
2607,4878,5463
2575,4861,5488
2542,4837,5512
2488,4820,5528
2453,4806,5540
2433,4798,5535
2406,4778,5573
2376,4756,5588
2324,4768,5609
2316,4743,5639
2293,4730,5640
2255,4705,5656
2236,4677,5687
2191,4635,5731
2181,4589,5782
2153,4544,5802
2145,4497,5855
2135,4453,5887
2121,4411,5926
2096,4363,5984
2088,4322,6022
2084,4265,6048
2082,4212,6092
2095,4165,6136
2060,4132,6166
2061,4064,6199
2053,4017,6237
2032,3952,6290
2029,3890,6313
2016,3843,6363
1987,3774,6407
1956,3715,6421
1965,3701,6464
1956,3627,6501
1937,3560,6522
1922,3560,6522
1922,3504,6568
1905,3459,6582
1906,3379,6606
1900,3359,6627
1885,3314,6670
1867,3281,6691
1880,3229,6711
1846,3195,6733
1875,3154,6752
1844,3120,6752
1834,3126,6756
1824,3098,6757
1831,3114,6773
1811,3143,6756
1830,3121,6761
1828,3166,6730
1823,3187,6727
1820,3210,6718
1852,3242,6693
1832,3287,6689
1853,3326,6666
1863,3374,6628
1856,3432,6597
1856,3453,6570
1860,3500,6567
1862,3545,6543
1873,3586,6486
1879,3628,6490
1874,3684,6453
1882,3700,6443
1891,3766,6416
1868,3805,6382
1892,3832,6372
1866,3861,6344
1886,3905,6344
1912,3905,6330
1912,3911,6318
1928,3956,6287
1932,3938,6269
1951,3966,6263
1962,3956,6251
1977,3970,6251
1995,3976,6278
2013,3958,6262
2025,3951,6270
2028,3954,6250
2049,3945,6269
2071,3927,6262
2085,3935,6273
2079,3915,6269
2104,3917,6289
2092,3925,6289
2103,3917,6305
2098,3907,6309
2107,3881,6308
2099,3874,6305
2103,3834,6330
2096,3836,6341
2087,3814,6381
2085,3788,6370
2097,3770,6410
2068,3750,6409
2067,3735,6428
2037,3700,6430
2022,3684,6445
2002,3668,6465
1988,3679,6472
1969,3675,6468
1967,3682,6467
1947,3695,6465
1944,3691,6465
1924,3691,6448
1924,3714,6452
1915,3736,6437
1904,3752,6418
1860,3778,6404
1862,3804,6372
1821,3823,6376
1812,3877,6357
1801,3908,6322
1790,3915,6305
1771,3961,6285
1754,3984,6252
1729,4013,6250
1717,4027,6226
1685,4070,6210
1671,4065,6205
1646,4102,6194
1641,4124,6172
1627,4155,6140
1640,4172,6135
1599,4190,6124
1610,4220,6106
1602,4255,6081
1597,4281,6056
1584,4303,6021
1599,4348,5993
1584,4402,5961
1581,4440,5921
1572,4479,5888
1594,4551,5850
1599,4588,5791
1588,4652,5758
1598,4694,5710
1612,4766,5665
1616,4803,5595
1616,4803,5595
1616,4865,5536
1617,4916,5489
1630,4976,5435
1628,5039,5394
1633,5096,5302
1630,5126,5256
1644,5187,5187
1650,5238,5141
1675,5256,5068
1679,5326,5011
1672,5377,4941
1697,5413,4909
1721,5467,4829
1709,5493,4817
1724,5514,4751
1741,5566,4713
1749,5586,4655
1762,5630,4598
1759,5671,4543
1764,5705,4489
1768,5742,4414
1795,5791,4350
1795,5818,4286
1806,5854,4233
1801,5889,4155
1822,5950,4083
1811,5987,3995
1813,6029,3930
1836,6089,3832
1814,6103,3757
1814,6129,3688
1834,6185,3609
1817,6197,3551
1811,6226,3486
1796,6242,3437
1793,6257,3437
1793,6257,3414
1770,6266,3370
1775,6302,3340
1772,6297,3307
1780,6311,3271
1779,6314,3253
1784,6335,3192
1796,6352,3168
1789,6380,3089
1807,6419,3039
1826,6402,2965
1827,6436,2901
1837,6456,2794
1854,6494,2712
1835,6513,2628
1860,6560,2543
1853,6572,2442
1857,6574,2372
1863,6582,2290
1861,6595,2231
1853,6618,2198
1846,6620,2161
1854,6622,2123
1849,6640,2083
1830,6647,2030
1839,6630,1995
1825,6641,1991
1829,6651,1939
1836,6662,1872
1818,6656,1816
1819,6668,1729
1824,6671,1628
1823,6668,1533
1817,6689,1407
1810,6678,1282
1807,6683,1282
1818,6683,1169
1818,6674,1064
1824,6673,955
1806,6673,843
1803,6662,732
1823,6658,623
1801,6638,520
1812,6631,404
1813,6602,276
1819,6608,158
1808,6577,52
1801,6564,-23
1814,6549,-89
1803,6535,-146
1776,6522,-205
1803,6501,-257
1796,6483,-324
1794,6484,-388
1774,6458,-456
1791,6437,-528
1780,6415,-589
1804,6387,-655
1769,6387,-706
1791,6355,-778
1772,6322,-872
1794,6299,-950
1796,6248,-1019
1803,6213,-1111
1780,6171,-1175
1809,6142,-1248
1803,6111,-1315
1804,6087,-1385
1804,6050,-1455
1824,6017,-1532
1810,5969,-1609
1826,5923,-1609
1830,5923,-1698
1830,5868,-1756
1840,5827,-1845
1831,5769,-1927
1820,5718,-2000
1814,5670,-2083
1825,5602,-2160
1815,5569,-2219
1809,5519,-2288
1823,5470,-2356
1800,5407,-2420
1784,5359,-2499
1779,5266,-2551
1769,5234,-2630
1758,5169,-2677
1759,5130,-2740
1740,5053,-2800
1746,4994,-2857
1741,4941,-2919
1777,4896,-2974
1757,4792,-3050
1762,4721,-3096
1769,4646,-3179
1783,4556,-3225
1785,4491,-3301
1789,4435,-3352
1787,4394,-3371
1797,4347,-3404
1800,4293,-3455
1809,4262,-3464
1810,4207,-3467
1842,4198,-3508
1845,4173,-3489
1850,4161,-3501
1852,4152,-3500
1866,4168,-3500
1866,4168,-3525
1862,4129,-3514
1856,4116,-3548
1871,4120,-3518
1880,4108,-3551
1867,4097,-3544
1889,4085,-3544
1896,4072,-3548
1902,4078,-3548
1906,4101,-3540
1899,4092,-3533
1903,4121,-3543
1922,4135,-3515
1918,4138,-3513
1903,4144,-3507
1937,4159,-3502
1933,4153,-3513
1940,4140,-3519
1926,4120,-3524
1940,4100,-3567
1932,4061,-3591
1939,3961,-3627
1919,3931,-3673
1954,3843,-3730
1936,3735,-3768
1925,3630,-3833
1910,3537,-3893
1927,3400,-3952
1896,3246,-4019
1902,3116,-4098
1904,2916,-4167
1874,2714,-4235
1872,2511,-4327
1868,2296,-4372
1845,2043,-4431
1835,1849,-4431
1835,1849,-4476
1842,1619,-4505
1822,1427,-4540
1811,1217,-4551
1816,1042,-4577
1805,895,-4581
1803,752,-4584
1795,632,-4595
1791,476,-4596
1795,378,-4585
1785,213,-4572
1783,81,-4569
1784,-32,-4547
1778,-138,-4533
1784,-267,-4516
1780,-366,-4515
1765,-502,-4488
1759,-598,-4470
1739,-715,-4445
1732,-802,-4437
1724,-882,-4428
1717,-965,-4405
1691,-1027,-4380
1710,-1095,-4385
1683,-1172,-4335
1684,-1274,-4342
1656,-1350,-4288
1656,-1473,-4258
1656,-1567,-4228
1648,-1670,-4210
1644,-1750,-4169
1640,-1826,-4144
1653,-1888,-4123
1645,-1965,-4100
1628,-1995,-4087
1650,-1798,-4087
1650,-2054,-4057
1643,-2102,-4043
1635,-2163,-4016
1640,-2227,-3997
1648,-2281,-3965
1646,-2358,-3933
1622,-2446,-3897
1626,-2513,-3875
1629,-2566,-3840
1620,-2611,-3800
1611,-2691,-3762
1602,-2715,-3746
1593,-2788,-3727
1581,-2821,-3700
1573,-2862,-3664
1580,-2912,-3658
1565,-2955,-3617
1575,-3003,-3594
1577,-3088,-3550
1557,-3138,-3508
1548,-3222,-3451
1538,-3277,-3404
1539,-3357,-3354
1534,-3450,-3298
1523,-3508,-3225
1517,-3586,-3177
1503,-3655,-3112
1504,-3740,-3040
1495,-3792,-3008
1503,-3833,-2968
1488,-3912,-2910
1482,-3942,-2879
1487,-3992,-2815
1501,-4041,-2771
1489,-4096,-2730
1500,-4096,-2730
1500,-4149,-2681
1497,-4177,-2626
1500,-4243,-2595
1501,-4279,-2551
1511,-4323,-2501
1510,-4384,-2443
1519,-4388,-2442
1506,-4415,-2400
1504,-4410,-2399
1526,-4446,-2390
1517,-4457,-2354
1513,-4487,-2332
1497,-4520,-2267
1512,-4596,-2224
1481,-4659,-2115
1489,-4762,-2043
1466,-4837,-1918
1482,-4951,-1795
1469,-5049,-1664
1477,-5130,-1542
1477,-5209,-1408
1489,-5266,-1315
1498,-5316,-1216
1509,-5352,-1147
1522,-5391,-1087
1527,-5430,-1021
1544,-5465,-968
1558,-5495,-906
1537,-5533,-839
1548,-5593,-755
1539,-5623,-648
1546,-5666,-532
1536,-5719,-404
1526,-5782,-275
1535,-5821,-275
1526,-5821,-127
1526,-5876,43
1511,-5911,203
1516,-5955,399
1488,-5983,588
1518,-6020,798
1523,-6038,1000
1490,-6056,1194
1494,-6069,1371
1469,-6068,1522
1463,-6078,1661
1455,-6058,1777
1459,-6063,1878
1461,-6047,2025
1467,-6037,2169
1494,-5993,2335
1538,-5979,2507
1530,-5939,2697
1555,-5929,2845
1541,-5862,3000
1559,-5830,3118
1538,-5820,3209
1553,-5791,3273
1558,-5763,3308
1572,-5791,3308
1573,-5779,3294
1576,-5797,3268
1600,-5823,3237
1593,-5822,3209
1600,-5851,3155
1612,-5864,3087
1615,-5880,3059
1619,-5916,2991
1608,-5925,2908
1622,-5966,2820
1613,-5966,2820
1613,-5979,2721
1613,-6014,2652
1598,-6040,2556
1604,-6038,2487
1590,-6060,2428
1579,-6072,2348
1579,-6077,2261
1558,-6104,2178
1545,-6125,2080
1530,-6118,1961
1532,-6156,1857
1518,-6150,1794
1515,-6156,1692
1506,-6169,1657
1493,-6177,1593
1473,-6164,1530
1490,-6177,1490
1475,-6194,1481
1484,-6186,1425
1479,-6190,1382
1493,-6189,1350
1481,-6192,1285
1484,-6193,1214
1485,-6181,1151
1497,-6191,1081
1504,-6191,1030
1510,-6181,1008
1493,-6172,971
1508,-6200,942
1517,-6188,914
1518,-6166,892
1495,-6200,916
1518,-6214,870
1518,-6174,873
1533,-6183,873
1552,-6183,835
1552,-6170,766
1570,-6163,725
1577,-6138,676
1600,-6158,636
1589,-6147,595
1598,-6130,581
1597,-6134,538
1603,-6116,505
1622,-6116,448
1621,-6100,394
1621,-6093,339
1637,-6081,263
1640,-6059,203
1645,-6051,135
1660,-6050,82
1637,-6037,37
1640,-6034,0
1645,-6014,-29
1645,-6010,-63
1652,-6002,-71
1655,-5987,-122
1656,-5986,-168
1650,-5978,-205
1656,-5983,-271
1636,-5961,-310
1658,-5937,-349
1655,-5942,-416
1647,-5911,-470
1673,-5874,-528
1651,-5860,-610
1638,-5826,-701
1637,-5797,-793
1632,-5755,-895
1621,-5735,-962
1618,-5695,-962
1610,-5695,-1051
1610,-5651,-1127
1601,-5622,-1193
1597,-5603,-1237
1584,-5543,-1293
1570,-5547,-1341
1566,-5523,-1351
1547,-5488,-1390
1543,-5467,-1415
1534,-5481,-1433
1522,-5469,-1433
1515,-5440,-1434
1502,-5421,-1441
1497,-5410,-1466
1493,-5410,-1485
1484,-5365,-1544
1481,-5327,-1582
1502,-5274,-1653
1503,-5230,-1715
1503,-5185,-1786
1506,-5127,-1853
1540,-5080,-1937
1533,-5007,-1996
1566,-4977,-2085
1585,-4899,-2168
1587,-4844,-2225
1600,-4794,-2289
1605,-4730,-2354
1608,-4663,-2417
1617,-4602,-2492
1622,-4546,-2562
1632,-4463,-2632
1634,-4414,-2695
1636,-4328,-2773
1641,-4270,-2840
1650,-4200,-2840
1650,-4200,-2907
1645,-4142,-2974
1653,-4080,-3035
1628,-4024,-3074
1623,-3990,-3104
1645,-3944,-3135
1632,-3920,-3143
1630,-3880,-3181
1614,-3837,-3220
1643,-3796,-3261
1608,-3723,-3292
1628,-3687,-3347
1634,-3646,-3374
1644,-3602,-3416
1656,-3578,-3423
1669,-3557,-3447
1668,-3532,-3448
1696,-3502,-3487
1701,-3470,-3498
1692,-3437,-3547
1718,-3389,-3561
1729,-3374,-3604
1719,-3292,-3629
1737,-3221,-3680
1738,-3164,-3704
1754,-3094,-3761
1757,-3022,-3790
1759,-2960,-3837
1766,-2896,-3883
1760,-2821,-3913
1762,-2750,-3944
1764,-2718,-3988
1764,-2658,-4008
1783,-2616,-4028
1769,-2576,-4058
1795,-2795,-4058
1795,-2539,-4077
1806,-2479,-4095
1808,-2450,-4127
1817,-2372,-4141
1819,-2315,-4172
1819,-2235,-4201
1833,-2181,-4246
1845,-2095,-4272
1834,-2058,-4303
1843,-1996,-4331
1841,-1928,-4360
1849,-1867,-4375
1857,-1809,-4388
1865,-1754,-4409
1859,-1677,-4440
1873,-1633,-4464
1872,-1561,-4463
1871,-1482,-4500
1870,-1408,-4506
1871,-1331,-4540
1873,-1266,-4558
1871,-1190,-4591
1863,-1160,-4594
1899,-1098,-4601
1894,-1039,-4627
1900,-947,-4640
1889,-843,-4683
1914,-720,-4686
1922,-627,-4708
1936,-513,-4743
1924,-469,-4731
1940,-425,-4736
1951,-393,-4757
1965,-371,-4747
1971,-352,-4751
1973,-352,-4751
1973,-353,-4763
1967,-333,-4748
1964,-281,-4777
1949,-214,-4776
1974,-179,-4785
1960,-125,-4793
1968,-56,-4808
1973,25,-4806
1960,106,-4814
1982,182,-4838
1967,248,-4839
1970,339,-4842
1976,405,-4849
1980,510,-4860
1959,598,-4851
1971,695,-4888
1987,800,-4847
1986,886,-4866
1983,992,-4865
1964,1063,-4887
1971,1184,-4871
1952,1263,-4874
1935,1343,-4872
1954,1425,-4875
1952,1528,-4865
1949,1607,-4867
1946,1662,-4837
1971,1723,-4854
1954,1799,-4829
1969,1807,-4828
1965,1860,-4820
1950,1865,-4840
1962,1871,-4823
1975,1863,-4814
1985,1866,-4814
1985,1866,-4830
1985,1853,-4805
1975,1822,-4821
1983,1824,-4826
1976,1792,-4830
1979,1771,-4832
1967,1720,-4816
1966,1725,-4809
1950,1714,-4836
1950,1739,-4831
1929,1732,-4815
1917,1773,-4814
1906,1802,-4816
1896,1845,-4806
1894,1903,-4791
1890,1918,-4772
1889,1992,-4779
1908,2078,-4752
1895,2154,-4749
1899,2210,-4708
1916,2323,-4706
1913,2397,-4679
1932,2495,-4643
1958,2585,-4623
1975,2648,-4605
1988,2733,-4551
2028,2792,-4524
2043,2867,-4507
2066,2944,-4470
2047,3011,-4439
2072,3101,-4396
2063,3138,-4362
2068,3215,-4335
2071,3277,-4315
2088,3314,-4309
2097,3363,-4309
2094,3363,-4279
2094,3383,-4290
2097,3409,-4274
2079,3376,-4273
2093,3382,-4293
2046,3375,-4295
2055,3344,-4308
2031,3331,-4323
2018,3305,-4342
2001,3303,-4345
2005,3322,-4370
1977,3303,-4347
1962,3298,-4366
1944,3299,-4355
1924,3333,-4347
1916,3336,-4337
1909,3388,-4347
1902,3415,-4312
1885,3461,-4281
1887,3528,-4261
1882,3622,-4228
1882,3686,-4178
1865,3745,-4147
1852,3822,-4114
1857,3900,-4072
1847,3988,-4022
1864,4073,-3978
1852,4116,-3930
1877,4201,-3892
1839,4282,-3846
1852,4362,-3782
1845,4418,-3750
1865,4473,-3727
1874,4514,-3701
1876,4553,-3686
1895,4605,-3686
1895,4605,-3652
1895,4635,-3636
1901,4687,-3603
1908,4744,-3577
1915,4792,-3531
1914,4837,-3499
1915,4891,-3455
1931,4923,-3437
1929,4970,-3393
1950,5009,-3384
1961,5035,-3372
1964,5055,-3356
1944,5089,-3347
1940,5106,-3320
1943,5144,-3292
1928,5175,-3289
1918,5191,-3270
1928,5211,-3254
1926,5250,-3234
1911,5280,-3196
1942,5312,-3200
1939,5339,-3189
1933,5383,-3165
1918,5422,-3137
1934,5449,-3110
1918,5470,-3065
1954,5508,-3034
1946,5547,-3027
1975,5544,-3021
1942,5565,-3019
1957,5568,-3008
1959,5580,-3002
1953,5603,-2988
1950,5607,-2973
1968,5643,-2963
1964,5658,-2963
1964,5658,-2944
1972,5663,-2916
1982,5706,-2896
1976,5723,-2866
1975,5762,-2837
1966,5797,-2798
1968,5848,-2737
1949,5878,-2710
1941,5933,-2669
1935,5937,-2632
1920,5992,-2582
1938,5998,-2567
1914,6032,-2544
1930,6038,-2519
1923,6050,-2479
1922,6073,-2461
1933,6117,-2428
1937,6134,-2381
1940,6190,-2313
1943,6209,-2269
1940,6274,-2184
1955,6306,-2140
1939,6341,-2071
1941,6396,-2013
1956,6431,-1949
1924,6455,-1866
1936,6491,-1787
1928,6537,-1737
1915,6587,-1656
1917,6592,-1624
1919,6617,-1568
1905,6622,-1557
1921,6640,-1525
1924,6641,-1522
1926,6677,-1488
1956,6677,-1488
1956,6672,-1446
1970,6699,-1417
1999,6710,-1369
2011,6721,-1324
2017,6738,-1268
2026,6777,-1231
2013,6788,-1183
1996,6798,-1126
1976,6845,-1077
2008,6862,-1023
1983,6876,-956
1996,6890,-908
1989,6906,-842
1969,6926,-804
1960,6980,-721
1940,6994,-656
1926,7009,-588
1921,7039,-503
1902,7082,-428
1904,7083,-371
1869,7095,-306
1854,7111,-267
1866,7129,-215
1837,7109,-188
1841,7143,-152
1843,7135,-107
1863,7163,-55
1867,7171,-37
1886,7184,-4
1888,7174,17
1881,7179,58
1885,7189,95
1870,7219,157
1880,7202,196
1874,7229,196
1864,7229,250
1864,7236,295
1862,7265,312
1867,7246,350
1861,7248,360
1877,7250,436
1875,7245,468
1873,7272,528
1875,7264,575
1870,7294,647
1881,7287,721
1884,7305,808
1858,7322,883
1870,7316,971
1857,7306,1047
1886,7326,1120
1869,7334,1204
1878,7337,1272
1864,7317,1331
1868,7310,1393
1893,7344,1470
1906,7342,1521
1896,7335,1581
1899,7319,1671
1929,7310,1700
1911,7332,1745
1926,7332,1776
1948,7331,1821
1948,7313,1869
1931,7304,1934
1964,7317,1963
1964,7296,2038
1971,7296,2071
1954,7304,2146
1946,7291,2202
1958,7261,2202
1934,7261,2287
1934,7261,2350
1917,7249,2432
1923,7222,2497
1902,7231,2564
1909,7213,2623
1894,7194,2690
1890,7194,2755
1861,7166,2812
1862,7168,2875
1863,7145,2895
1849,7146,2944
1884,7139,2973
1900,7126,3005
1887,7105,3074
1931,7077,3141
1904,7076,3216
1907,7053,3293
1901,7042,3332
1901,7000,3412
1888,6986,3454
1901,6974,3513
1918,6953,3547
1947,6912,3623
1913,6904,3685
1943,6860,3765
1920,6859,3806
1920,6818,3884
1919,6787,3971
1933,6743,4050
1922,6680,4148
1929,6645,4253
1919,6611,4338
1921,6525,4459
1926,6452,4588
1931,6367,4588
1930,6367,4718
1930,6310,4812
1916,6293,4858
1910,6261,4889
1911,6273,4871
1915,6248,4921
1943,6237,4922
1941,6246,4938
1957,6242,4932
1954,6251,4923
1979,6244,4930
1992,6246,4943
2005,6216,4963
1983,6232,4998
1979,6209,5022
1981,6179,5068
1983,6152,5095
1985,6125,5137
1970,6124,5168
1970,6106,5216
1962,6073,5232
1964,6058,5282
1970,6014,5331
1948,5998,5382
1925,5952,5429
1917,5906,5474
1892,5863,5519
1884,5828,5607
1859,5772,5652
1866,5735,5706
1838,5666,5777
1871,5649,5823
1904,5579,5891
1936,5536,5968
1967,5492,6030
2009,5459,6030
2034,5459,6076
2034,5420,6128
2067,5400,6163
2095,5363,6203
2111,5322,6227
2103,5352,6285
2116,5315,6321
2113,5270,6351
2117,5286,6363
2120,5250,6396
2118,5204,6423
2129,5168,6469
2120,5170,6503
2120,5127,6517
2116,5112,6512
2129,5124,6541
2117,5092,6533
2135,5089,6559
2122,5068,6575
2150,5067,6585
2143,5069,6584
2142,5042,6596
2142,5005,6606
2133,4982,6645
2130,4927,6687
2134,4841,6706
2127,4773,6748
2153,4670,6783
2156,4572,6822
2183,4472,6873
2192,4372,6893
2213,4291,6923
2220,4233,6943
2228,4147,6955
2222,4104,6968
2239,4324,6968
2239,4068,6988
2232,4044,6983
2241,4037,6982
2222,4003,6988
2213,4044,6972
2185,4066,6944
2188,4109,6930
2156,4166,6893
2142,4245,6842
2139,4299,6784
2107,4398,6709
2078,4514,6643
2057,4552,6585
2062,4546,6614
2022,4481,6631
2017,4458,6669
1973,4389,6711
1955,4343,6770
1936,4285,6822
1902,4213,6867
1866,4139,6923
1846,4047,6988
1820,3992,7015
1819,3954,7051
1771,3857,7088
1761,3814,7127
1732,3785,7151
1717,3730,7194
1687,3730,7214
1680,3656,7228
1646,3672,7255
1649,3663,7260
1632,3636,7282
1602,3629,7292
1603,3632,7315
1595,3620,7315
1595,3620,7303
1597,3608,7333
1591,3621,7340
1569,3593,7332
1571,3603,7337
1572,3593,7350
1572,3597,7361
1561,3590,7353
1564,3582,7376
1566,3581,7376
1562,3588,7379
1549,3584,7399
1552,3565,7382
1554,3572,7402
1535,3580,7403
1536,3574,7406
1547,3589,7424
1528,3570,7426
1541,3580,7427
1549,3584,7434
1532,3582,7434
1541,3564,7437
1519,3594,7426
1522,3584,7441
1519,3593,7420
1530,3592,7429
1520,3575,7433
1538,3581,7445
1510,3572,7436
1506,3590,7456
1515,3573,7459
1504,3580,7462
1512,3594,7457
1498,3602,7465
1500,3601,7459
1506,3834,7459
1506,3578,7481
1506,3594,7461
1485,3596,7469
1507,3591,7456
1507,3603,7479
1527,3591,7459
1529,3587,7463
1504,3583,7465
1516,3593,7472
1510,3605,7464
1524,3587,7451
1517,3607,7481
1510,3601,7449
1509,3595,7461
1503,3590,7468
1519,3587,7465
1505,3595,7463
1493,3605,7451
1489,3592,7457
1495,3588,7474
1493,3595,7466
1490,3611,7474
1474,3592,7459
1483,3609,7478
1476,3603,7471
1481,3592,7472
1463,3597,7469
1475,3615,7479
1477,3615,7480
1489,3601,7480
1477,3593,7465
1476,3622,7480
1477,3594,7463
1475,3588,7467
1463,3603,7460
1482,3594,7460
1482,3594,7478
1479,3598,7474
1477,3603,7471
1480,3612,7470
1479,3591,7473
1502,3614,7462
1513,3605,7462
1528,3591,7456
1543,3587,7463
1567,3579,7446
1570,3573,7460
1578,3556,7459
1584,3582,7451
1592,3566,7461
1585,3592,7448
1592,3586,7446
1584,3585,7444
1604,3582,7446
1579,3574,7459
1583,3600,7449
1584,3586,7451
1590,3572,7442
1582,3569,7459
1592,3581,7458
1572,3590,7450
1598,3586,7453
1591,3580,7449
1594,3588,7453
1597,3585,7442
1593,3580,7459
1595,3575,7439
1587,3585,7465
1586,3590,7453
1601,3586,7458
1600,3567,7436
1596,3560,7436
1590,3560,7466
1590,3575,7462
1595,3566,7460
1592,3552,7448
1573,3567,7445
1582,3561,7449
1593,3572,7445
1597,3581,7448
1593,3571,7432
1590,3579,7459
1595,3568,7463
1607,3553,7451
1573,3579,7438
1594,3581,7451
1587,3568,7448
1599,3591,7441
1579,3557,7448
1585,3582,7458
1572,3574,7455
1589,3571,7457
1585,3590,7448
1600,3602,7435
1593,3579,7452
1591,3566,7447
1585,3573,7444
1589,3587,7457
1582,3578,7455
1589,3572,7462
1576,3568,7439
1598,3564,7447
1574,3567,7444
1587,3578,7469
1580,3596,7436
1605,3572,7462
1584,3581,7450
1603,3583,7451
1588,3583,7451
1588,3571,7454
1608,3584,7460
1593,3573,7450
1594,3604,7443
1585,3579,7442
1585,3576,7461
1601,3576,7450
1591,3574,7456
1586,3584,7463
1595,3574,7445
1598,3577,7456
1596,3584,7436
